#Types Before Cut: 11091
#Types After Cut: 9693
#Search Hits: 0
1037	8	8.316	обязательно
1038	17	8.291	самый
1039	11	8.132	взял
1040	11	8.132	всеми
1041	7	8.115	говорим
1042	7	8.115	знал
1043	7	8.115	настолько
1044	7	8.115	началась
1045	7	8.115	начинается
1046	7	8.115	нашем
1047	7	8.115	нашли
1048	7	8.115	точнее
1049	7	8.115	увидел
1050	7	8.115	улица
1051	7	8.115	франции
1052	15	8.114	одну
1053	6	8.075	ездил
1054	6	8.075	играет
1055	6	8.075	лучший
1056	6	8.075	рождения
1057	6	8.075	студенты
1058	6	8.075	штук
1059	3	7.914	adv
1060	3	7.914	day
1061	3	7.914	gen
1062	3	7.914	plen
1063	3	7.914	автобусов
1064	3	7.914	автобусы
1065	3	7.914	аж
1066	3	7.914	амаретто
1067	3	7.914	архитектурой
1068	3	7.914	атмосфера
1069	3	7.914	африке
1070	3	7.914	балетную
1071	3	7.914	бар
1072	3	7.914	беби
1073	3	7.914	бедно
1074	3	7.914	бежит
1075	3	7.914	безумно
1076	3	7.914	белорусском
1077	3	7.914	беру
1078	3	7.914	бесполезно
1079	3	7.914	библиофил
1080	3	7.914	благо
1081	3	7.914	блять
1082	3	7.914	болезнь
1083	3	7.914	буквами
1084	3	7.914	бэ
1085	3	7.914	вайновский
1086	3	7.914	вами
1087	3	7.914	вареньем
1088	3	7.914	вдвоем
1089	3	7.914	ведёт
1090	3	7.914	везло
1091	3	7.914	вернули
1092	3	7.914	весна
1093	3	7.914	вечер
1094	3	7.914	взрослый
1095	3	7.914	визы
1096	3	7.914	викинги
1097	3	7.914	вкусно
1098	3	7.914	внизу
1099	3	7.914	вода
1100	3	7.914	возьму
1101	3	7.914	войной
1102	3	7.914	вспомнил
1103	3	7.914	встретила
1104	3	7.914	встретить
1105	3	7.914	встречают
1106	3	7.914	выполняешь
1107	3	7.914	высокодинамичный
1108	3	7.914	героя
1109	3	7.914	геру
1110	3	7.914	геша
1111	3	7.914	гимназия
1112	3	7.914	гитару
1113	3	7.914	глухарь
1114	3	7.914	гм
1115	3	7.914	говард
1116	3	7.914	горбачёва
1117	3	7.914	городке
1118	3	7.914	горы
1119	3	7.914	гравитация
1120	3	7.914	грамм
1121	3	7.914	гуглили
1122	3	7.914	даа
1123	3	7.914	двенадцати
1124	3	7.914	девяностые
1125	3	7.914	девяностых
1126	3	7.914	девятом
1127	3	7.914	девятьсот
1128	3	7.914	деда
1129	3	7.914	декорации
1130	3	7.914	дениса
1131	3	7.914	держи
1132	3	7.914	джи
1133	3	7.914	дизайн
1134	3	7.914	днк
1135	3	7.914	добираться
1136	3	7.914	добрый
1137	3	7.914	доехал
1138	3	7.914	доехало
1139	3	7.914	домики
1140	3	7.914	дочерью
1141	3	7.914	душе
1142	3	7.914	еле
1143	3	7.914	женский
1144	3	7.914	забивается
1145	3	7.914	заговора
1146	3	7.914	задают
1147	3	7.914	залезали
1148	3	7.914	замуж
1149	3	7.914	занимаешься
1150	3	7.914	занимались
